date,city,country_iso3,lat,lon,temperature_c,humidity_pct,rainfall_mm,windspeed_ms,dewpoint_c
20181120,Chicago,USA,41.88,-87.63,1.15,80.21,0.13,5.88,-1.91
20181121,Chicago,USA,41.88,-87.63,1.38,80.13,0.03,5.19,-1.69
20181122,Chicago,USA,41.88,-87.63,2.24,79.83,0.01,5.8,-0.89
20181123,Chicago,USA,41.88,-87.63,5.55,90.57,1.5,7.07,4.11
20181124,Chicago,USA,41.88,-87.63,6.27,91.15,2.93,6.23,4.95
20181125,Chicago,USA,41.88,-87.63,3.45,88.51,25.58,6.51,1.7
20181126,Chicago,USA,41.88,-87.63,0.11,84.39,9.63,8.82,-2.23
20181127,Chicago,USA,41.88,-87.63,-2.83,84.76,0.25,5.67,-5.26
20181128,Chicago,USA,41.88,-87.63,-2.79,83.81,0.46,3.6,-5.35
20181129,Chicago,USA,41.88,-87.63,1.36,81.81,0.82,2.94,-1.43
20181130,Chicago,USA,41.88,-87.63,2.68,87.49,1.05,2.31,0.8
20181201,Chicago,USA,41.88,-87.63,4.38,94.74,21.67,7.28,3.64
20181202,Chicago,USA,41.88,-87.63,4.95,90.83,3.74,5.25,3.54
20181203,Chicago,USA,41.88,-87.63,2.19,84.61,2.36,6.98,-0.12
20181204,Chicago,USA,41.88,-87.63,0.28,81.51,0.21,3.55,-2.51
20181205,Chicago,USA,41.88,-87.63,-0.42,81.09,0.12,5.57,-3.3
20181206,Chicago,USA,41.88,-87.63,-0.61,80.73,0.01,5.86,-3.58
20181207,Chicago,USA,41.88,-87.63,-3.74,78.73,0.0,4.69,-7.1
20181208,Chicago,USA,41.88,-87.63,-2.41,75.76,0.0,2.15,-6.23
20181209,Chicago,USA,41.88,-87.63,-1.48,79.95,0.03,2.1,-4.56
20181210,Chicago,USA,41.88,-87.63,-1.01,86.3,0.15,4.55,-3.17
20181211,Chicago,USA,41.88,-87.63,0.13,89.45,0.0,4.57,-1.52
20181212,Chicago,USA,41.88,-87.63,1.84,86.75,0.0,6.67,-0.15
20181213,Chicago,USA,41.88,-87.63,2.52,84.65,4.48,2.94,0.17
20181214,Chicago,USA,41.88,-87.63,3.48,96.56,3.82,2.99,3.0
20181215,Chicago,USA,41.88,-87.63,3.59,88.55,0.0,4.16,1.84
20181216,Chicago,USA,41.88,-87.63,3.17,89.63,0.0,3.45,1.6
20181217,Chicago,USA,41.88,-87.63,2.06,75.79,0.0,4.7,-1.78
20181218,Chicago,USA,41.88,-87.63,2.29,81.12,0.0,4.34,-0.63
20181219,Chicago,USA,41.88,-87.63,3.65,89.52,0.0,5.86,2.06
20181220,Chicago,USA,41.88,-87.63,4.55,96.1,1.36,4.16,3.99
20181221,Chicago,USA,41.88,-87.63,1.51,86.43,1.51,7.41,-0.51
20181222,Chicago,USA,41.88,-87.63,0.31,79.28,0.05,2.6,-2.87
20181223,Chicago,USA,41.88,-87.63,1.06,81.72,0.0,5.13,-1.77
20181224,Chicago,USA,41.88,-87.63,-0.83,69.91,0.0,3.89,-5.62
20181225,Chicago,USA,41.88,-87.63,3.11,82.87,0.02,2.44,0.49
20181226,Chicago,USA,41.88,-87.63,3.25,84.35,0.03,2.8,0.88
20181227,Chicago,USA,41.88,-87.63,4.7,94.2,14.07,8.24,3.89
20181228,Chicago,USA,41.88,-87.63,2.36,87.73,0.53,7.47,0.55
20181229,Chicago,USA,41.88,-87.63,-1.05,81.98,0.45,4.07,-3.81
20181230,Chicago,USA,41.88,-87.63,-0.65,83.19,0.01,6.52,-3.29
20181231,Chicago,USA,41.88,-87.63,2.48,93.9,19.74,5.0,1.61
20190101,Chicago,USA,41.88,-87.63,-0.05,84.98,0.31,4.75,-2.28
20190102,Chicago,USA,41.88,-87.63,-0.72,80.64,0.06,5.1,-3.66
20190103,Chicago,USA,41.88,-87.63,0.45,83.27,0.0,6.62,-2.16
20190104,Chicago,USA,41.88,-87.63,2.51,89.25,0.0,4.3,0.88
20190105,Chicago,USA,41.88,-87.63,3.46,91.7,0.0,4.48,2.22
20190106,Chicago,USA,41.88,-87.63,3.42,84.19,0.19,5.72,1.01
20190107,Chicago,USA,41.88,-87.63,5.51,91.94,8.82,8.61,4.32
20190108,Chicago,USA,41.88,-87.63,2.6,83.41,0.08,7.23,-0.06
20190109,Chicago,USA,41.88,-87.63,-4.81,80.2,0.07,8.55,-7.95
20190110,Chicago,USA,41.88,-87.63,-4.05,83.24,0.01,3.53,-6.78
20190111,Chicago,USA,41.88,-87.63,-1.2,76.62,0.0,2.69,-4.77
20190112,Chicago,USA,41.88,-87.63,-0.08,83.23,3.5,5.87,-2.54
20190113,Chicago,USA,41.88,-87.63,-0.66,77.27,0.12,5.38,-4.11
20190114,Chicago,USA,41.88,-87.63,-2.08,87.37,0.01,3.81,-4.06
20190115,Chicago,USA,41.88,-87.63,-1.29,89.62,0.02,5.91,-2.9
20190116,Chicago,USA,41.88,-87.63,-0.14,75.09,0.01,4.69,-4.03
20190117,Chicago,USA,41.88,-87.63,0.15,80.67,0.45,3.2,-2.75
20190118,Chicago,USA,41.88,-87.63,-0.98,78.67,2.19,4.73,-4.27
20190119,Chicago,USA,41.88,-87.63,-2.39,86.07,3.12,9.52,-4.55
20190120,Chicago,USA,41.88,-87.63,-6.46,87.82,0.15,7.94,-8.57
20190121,Chicago,USA,41.88,-87.63,-6.85,82.37,0.13,5.65,-9.65
20190122,Chicago,USA,41.88,-87.63,-2.46,87.49,4.05,7.33,-4.39
20190123,Chicago,USA,41.88,-87.63,-1.59,92.9,6.16,4.49,-2.74
20190124,Chicago,USA,41.88,-87.63,-7.22,94.34,0.07,7.11,-8.49
20190125,Chicago,USA,41.88,-87.63,-13.28,100.0,0.31,6.35,-13.01
20190126,Chicago,USA,41.88,-87.63,-10.2,95.72,0.79,4.22,-11.14
20190127,Chicago,USA,41.88,-87.63,-11.06,86.86,0.08,5.11,-13.04
20190128,Chicago,USA,41.88,-87.63,-4.59,93.45,6.5,8.92,-5.8
20190129,Chicago,USA,41.88,-87.63,-13.37,99.7,0.06,9.02,-13.18
20190130,Chicago,USA,41.88,-87.63,-21.81,100.0,0.04,8.85,-16.82
20190131,Chicago,USA,41.88,-87.63,-17.87,100.0,0.37,4.61,-15.6
20190201,Chicago,USA,41.88,-87.63,-7.94,93.73,0.42,3.56,-9.23
20190202,Chicago,USA,41.88,-87.63,-0.22,97.19,0.05,6.55,-0.71
20190203,Chicago,USA,41.88,-87.63,3.68,98.74,0.01,5.43,3.57
20190204,Chicago,USA,41.88,-87.63,3.81,93.35,0.99,5.81,2.84
20190205,Chicago,USA,41.88,-87.63,-0.75,78.18,11.95,4.88,-4.09
20190206,Chicago,USA,41.88,-87.63,1.01,93.57,1.55,3.35,0.11
20190207,Chicago,USA,41.88,-87.63,-1.15,92.05,10.71,6.65,-2.37
20190208,Chicago,USA,41.88,-87.63,-11.11,89.3,0.02,9.35,-12.94
20190209,Chicago,USA,41.88,-87.63,-7.83,76.5,0.0,2.9,-11.57
20190210,Chicago,USA,41.88,-87.63,-3.07,84.21,0.68,3.79,-5.54
20190211,Chicago,USA,41.88,-87.63,-1.19,88.93,4.46,6.14,-2.87
20190212,Chicago,USA,41.88,-87.63,-0.87,92.03,9.56,8.13,-2.08
20190213,Chicago,USA,41.88,-87.63,-5.72,91.62,0.97,7.65,-7.27
20190214,Chicago,USA,41.88,-87.63,1.56,91.61,0.8,5.48,0.32
20190215,Chicago,USA,41.88,-87.63,-8.14,88.7,0.0,7.01,-10.1
20190216,Chicago,USA,41.88,-87.63,-4.48,83.89,0.07,3.86,-7.09
20190217,Chicago,USA,41.88,-87.63,-3.0,86.09,3.46,5.21,-5.19
20190218,Chicago,USA,41.88,-87.63,-3.46,77.89,1.22,3.57,-6.89
20190219,Chicago,USA,41.88,-87.63,-3.26,73.64,0.03,2.14,-7.35
20190220,Chicago,USA,41.88,-87.63,-0.08,89.08,2.21,7.2,-1.71
20190221,Chicago,USA,41.88,-87.63,-1.95,82.37,0.0,4.62,-4.69
20190222,Chicago,USA,41.88,-87.63,-1.73,82.91,0.0,3.1,-4.37
20190223,Chicago,USA,41.88,-87.63,1.44,95.17,15.95,4.74,0.75
20190224,Chicago,USA,41.88,-87.63,-2.19,83.55,0.43,12.4,-4.7
20190225,Chicago,USA,41.88,-87.63,-9.65,80.22,0.01,5.66,-12.72
20190226,Chicago,USA,41.88,-87.63,-5.56,84.13,0.12,5.1,-8.09
20190227,Chicago,USA,41.88,-87.63,-3.87,84.77,0.2,4.28,-6.31
20190228,Chicago,USA,41.88,-87.63,-5.75,72.51,0.0,1.89,-10.13
20190301,Chicago,USA,41.88,-87.63,-2.25,68.39,0.01,1.85,-7.24
20190302,Chicago,USA,41.88,-87.63,-2.26,83.49,0.17,3.42,-4.83
20190303,Chicago,USA,41.88,-87.63,-7.22,78.81,0.03,5.86,-10.53
20190304,Chicago,USA,41.88,-87.63,-13.66,89.43,0.01,6.95,-15.34
20190305,Chicago,USA,41.88,-87.63,-9.6,83.94,0.02,7.36,-12.15
20190306,Chicago,USA,41.88,-87.63,-6.07,81.51,0.0,5.3,-9.0
20190307,Chicago,USA,41.88,-87.63,-5.08,72.19,0.0,2.86,-9.44
20190308,Chicago,USA,41.88,-87.63,-1.5,79.38,0.01,2.48,-4.67
20190309,Chicago,USA,41.88,-87.63,1.11,90.01,13.03,6.83,-0.4
20190310,Chicago,USA,41.88,-87.63,1.42,84.47,0.09,9.12,-0.95
20190311,Chicago,USA,41.88,-87.63,-0.92,79.0,0.0,3.94,-4.25
20190312,Chicago,USA,41.88,-87.63,0.76,81.53,2.3,3.07,-2.28
20190313,Chicago,USA,41.88,-87.63,6.03,93.67,6.04,4.66,5.08
20190314,Chicago,USA,41.88,-87.63,7.76,91.04,10.97,8.22,6.45
20190315,Chicago,USA,41.88,-87.63,1.93,84.4,0.83,6.83,-0.46
20190316,Chicago,USA,41.88,-87.63,0.1,76.96,0.0,3.37,-3.61
20190317,Chicago,USA,41.88,-87.63,0.31,77.62,0.36,2.57,-3.25
20190318,Chicago,USA,41.88,-87.63,0.29,82.85,0.0,2.18,-2.43
20190319,Chicago,USA,41.88,-87.63,2.11,74.84,0.0,2.19,-2.09
20190320,Chicago,USA,41.88,-87.63,2.41,92.44,3.72,3.43,1.32
20190321,Chicago,USA,41.88,-87.63,2.67,91.03,0.67,3.73,1.34
20190322,Chicago,USA,41.88,-87.63,0.96,87.77,0.0,4.82,-0.88
20190323,Chicago,USA,41.88,-87.63,2.77,70.73,0.0,1.26,-2.07
20190324,Chicago,USA,41.88,-87.63,4.19,84.59,2.32,3.09,1.78
20190325,Chicago,USA,41.88,-87.63,0.81,74.44,0.0,6.46,-3.21
20190326,Chicago,USA,41.88,-87.63,1.24,65.39,0.0,2.3,-4.55
20190327,Chicago,USA,41.88,-87.63,4.67,71.43,2.16,4.62,-0.13
20190328,Chicago,USA,41.88,-87.63,6.5,91.34,0.27,4.4,5.17
20190329,Chicago,USA,41.88,-87.63,3.98,84.86,11.49,3.18,1.57
20190330,Chicago,USA,41.88,-87.63,1.96,83.88,2.18,6.05,-0.52
20190331,Chicago,USA,41.88,-87.63,-1.09,65.53,0.0,4.62,-6.67
20190401,Chicago,USA,41.88,-87.63,2.58,74.96,0.0,5.08,-1.5
20190402,Chicago,USA,41.88,-87.63,4.59,84.41,0.0,5.38,2.12
20190403,Chicago,USA,41.88,-87.63,5.54,78.25,0.91,3.34,1.86
20190404,Chicago,USA,41.88,-87.63,4.34,90.75,3.97,4.49,2.98
20190405,Chicago,USA,41.88,-87.63,5.97,90.11,0.3,1.29,4.43
20190406,Chicago,USA,41.88,-87.63,9.43,87.61,0.01,1.89,7.4
20190407,Chicago,USA,41.88,-87.63,10.07,95.58,3.42,3.6,9.4
20190408,Chicago,USA,41.88,-87.63,11.13,77.02,0.02,3.08,6.77
20190409,Chicago,USA,41.88,-87.63,8.35,77.32,0.0,3.96,4.38
20190410,Chicago,USA,41.88,-87.63,2.68,89.83,1.82,6.33,1.18
20190411,Chicago,USA,41.88,-87.63,7.36,88.99,5.85,7.22,5.69
20190412,Chicago,USA,41.88,-87.63,6.66,70.85,6.63,7.34,1.54
20190413,Chicago,USA,41.88,-87.63,4.67,74.1,0.02,4.59,0.36
20190414,Chicago,USA,41.88,-87.63,2.04,88.17,18.16,8.45,0.3
20190415,Chicago,USA,41.88,-87.63,4.81,73.28,1.25,3.34,0.14
20190416,Chicago,USA,41.88,-87.63,8.7,87.78,0.5,3.78,6.65
20190417,Chicago,USA,41.88,-87.63,10.37,91.87,1.78,4.92,9.02
20190418,Chicago,USA,41.88,-87.63,8.2,91.85,10.8,3.87,7.01
20190419,Chicago,USA,41.88,-87.63,4.8,83.88,0.18,8.58,2.29
20190420,Chicago,USA,41.88,-87.63,6.57,71.87,0.0,5.19,1.71
20190421,Chicago,USA,41.88,-87.63,10.89,64.64,0.0,2.91,4.2
20190422,Chicago,USA,41.88,-87.63,12.33,82.99,2.22,5.19,9.44
20190423,Chicago,USA,41.88,-87.63,8.62,85.11,0.07,3.24,6.21
20190424,Chicago,USA,41.88,-87.63,9.18,70.58,0.01,1.62,3.81
20190425,Chicago,USA,41.88,-87.63,10.31,78.54,2.22,2.06,6.63
20190426,Chicago,USA,41.88,-87.63,9.27,75.3,1.08,5.9,4.86
20190427,Chicago,USA,41.88,-87.63,3.35,86.2,17.11,5.22,1.25
20190428,Chicago,USA,41.88,-87.63,5.12,74.34,0.0,4.35,0.86
20190429,Chicago,USA,41.88,-87.63,6.59,91.59,32.22,3.9,5.32
20190430,Chicago,USA,41.88,-87.63,5.72,96.03,29.23,5.11,5.17
20190501,Chicago,USA,41.88,-87.63,9.55,94.53,17.45,4.46,8.71
20190502,Chicago,USA,41.88,-87.63,5.52,95.03,12.14,4.36,4.8
20190503,Chicago,USA,41.88,-87.63,6.49,87.78,0.41,4.32,4.6
20190504,Chicago,USA,41.88,-87.63,8.63,72.2,0.0,2.03,3.57
20190505,Chicago,USA,41.88,-87.63,13.18,63.7,0.18,1.7,6.28
20190506,Chicago,USA,41.88,-87.63,9.11,88.22,0.78,3.97,7.25
20190507,Chicago,USA,41.88,-87.63,6.52,88.74,8.36,5.9,4.8
20190508,Chicago,USA,41.88,-87.63,10.86,85.34,4.81,5.81,8.46
20190509,Chicago,USA,41.88,-87.63,12.51,89.72,21.53,4.72,10.91
20190510,Chicago,USA,41.88,-87.63,7.23,80.11,1.15,3.28,4.01
20190511,Chicago,USA,41.88,-87.63,6.95,86.46,2.08,3.64,4.83
20190512,Chicago,USA,41.88,-87.63,6.44,84.81,3.24,4.5,4.05
20190513,Chicago,USA,41.88,-87.63,7.83,83.39,0.14,2.91,5.17
20190514,Chicago,USA,41.88,-87.63,11.01,67.27,0.0,1.75,4.77
20190515,Chicago,USA,41.88,-87.63,14.96,67.98,0.0,1.49,8.79
20190516,Chicago,USA,41.88,-87.63,15.28,89.68,8.94,3.83,13.7
20190517,Chicago,USA,41.88,-87.63,7.63,90.09,2.93,4.98,6.13
20190518,Chicago,USA,41.88,-87.63,13.41,90.21,8.73,2.22,11.74
20190519,Chicago,USA,41.88,-87.63,14.82,85.31,1.56,5.77,12.29
20190520,Chicago,USA,41.88,-87.63,8.31,81.65,1.67,4.1,5.35
20190521,Chicago,USA,41.88,-87.63,8.89,85.69,5.31,5.77,6.64
20190522,Chicago,USA,41.88,-87.63,14.36,84.5,9.81,5.22,11.62
20190523,Chicago,USA,41.88,-87.63,15.31,79.35,4.44,3.83,11.62
20190524,Chicago,USA,41.88,-87.63,13.72,89.05,4.73,3.06,11.98
20190525,Chicago,USA,41.88,-87.63,16.8,89.08,3.79,3.7,14.94
20190526,Chicago,USA,41.88,-87.63,13.31,88.92,0.94,2.17,11.49
20190527,Chicago,USA,41.88,-87.63,13.95,91.49,24.03,2.92,12.63
20190528,Chicago,USA,41.88,-87.63,11.72,93.75,3.76,3.33,10.78
20190529,Chicago,USA,41.88,-87.63,12.32,92.31,17.37,1.8,11.06
20190530,Chicago,USA,41.88,-87.63,16.54,83.19,3.61,1.87,13.47
20190531,Chicago,USA,41.88,-87.63,17.03,82.29,0.01,2.86,13.87
20190601,Chicago,USA,41.88,-87.63,15.65,93.33,6.85,2.47,14.54
20190602,Chicago,USA,41.88,-87.63,10.88,84.58,0.01,3.16,8.33
20190603,Chicago,USA,41.88,-87.63,11.57,78.17,0.01,2.72,7.78
20190604,Chicago,USA,41.88,-87.63,16.34,87.45,15.66,3.7,14.17
20190605,Chicago,USA,41.88,-87.63,16.47,91.51,1.8,3.06,15.0
20190606,Chicago,USA,41.88,-87.63,12.28,92.83,0.11,2.69,11.17
20190607,Chicago,USA,41.88,-87.63,14.06,92.3,0.0,3.24,12.82
20190608,Chicago,USA,41.88,-87.63,15.62,85.28,0.06,3.64,13.14
20190609,Chicago,USA,41.88,-87.63,15.6,94.29,3.0,2.24,14.71
20190610,Chicago,USA,41.88,-87.63,15.79,75.46,0.34,4.75,11.3
20190611,Chicago,USA,41.88,-87.63,18.1,65.49,0.0,2.51,11.17
20190612,Chicago,USA,41.88,-87.63,15.92,85.95,11.95,3.36,13.55
20190613,Chicago,USA,41.88,-87.63,13.15,77.44,5.49,5.91,9.16
20190614,Chicago,USA,41.88,-87.63,15.82,72.8,0.41,5.04,10.8
20190615,Chicago,USA,41.88,-87.63,15.32,91.8,8.74,3.7,13.98
20190616,Chicago,USA,41.88,-87.63,11.77,92.92,2.39,3.33,10.67
20190617,Chicago,USA,41.88,-87.63,12.45,92.92,0.44,2.68,11.35
20190618,Chicago,USA,41.88,-87.63,14.53,89.53,0.03,1.27,12.81
20190619,Chicago,USA,41.88,-87.63,13.13,93.43,9.6,3.5,12.11
20190620,Chicago,USA,41.88,-87.63,12.56,89.56,9.54,4.69,10.88
20190621,Chicago,USA,41.88,-87.63,12.86,83.32,0.01,2.7,10.09
20190622,Chicago,USA,41.88,-87.63,16.58,87.45,0.59,3.38,14.47
20190623,Chicago,USA,41.88,-87.63,17.89,92.58,7.56,3.49,16.65
20190624,Chicago,USA,41.88,-87.63,18.25,89.58,8.36,3.77,16.47
20190625,Chicago,USA,41.88,-87.63,18.94,84.45,1.62,4.0,16.1
20190626,Chicago,USA,41.88,-87.63,20.63,80.45,4.2,1.48,16.86
20190627,Chicago,USA,41.88,-87.63,21.87,86.15,7.8,1.34,19.38
20190628,Chicago,USA,41.88,-87.63,21.44,86.49,2.74,2.3,18.97
20190629,Chicago,USA,41.88,-87.63,20.84,86.73,0.36,1.45,18.51
20190630,Chicago,USA,41.88,-87.63,21.32,84.43,3.2,1.19,18.56
20190701,Chicago,USA,41.88,-87.63,23.39,80.51,1.93,1.3,19.68
20190702,Chicago,USA,41.88,-87.63,23.43,89.21,4.52,2.22,21.5
20190703,Chicago,USA,41.88,-87.63,20.3,90.12,11.74,1.73,18.59
20190704,Chicago,USA,41.88,-87.63,23.41,83.21,0.61,1.69,20.32
20190705,Chicago,USA,41.88,-87.63,24.57,83.01,1.17,1.68,21.38
20190706,Chicago,USA,41.88,-87.63,20.8,92.02,2.17,4.09,19.46
20190707,Chicago,USA,41.88,-87.63,20.1,81.94,0.08,4.75,16.87
20190708,Chicago,USA,41.88,-87.63,19.7,83.7,0.0,2.51,16.8
20190709,Chicago,USA,41.88,-87.63,21.98,77.88,0.02,2.17,17.72
20190710,Chicago,USA,41.88,-87.63,24.29,81.93,2.19,3.08,20.92
20190711,Chicago,USA,41.88,-87.63,20.85,87.91,0.01,3.3,18.77
20190712,Chicago,USA,41.88,-87.63,22.07,70.28,0.0,1.81,16.22
20190713,Chicago,USA,41.88,-87.63,23.74,81.31,1.99,3.12,20.24
20190714,Chicago,USA,41.88,-87.63,23.07,81.17,0.24,2.52,19.62
20190715,Chicago,USA,41.88,-87.63,24.89,81.93,1.61,3.7,21.49
20190716,Chicago,USA,41.88,-87.63,23.5,90.78,4.7,2.3,21.92
20190717,Chicago,USA,41.88,-87.63,25.08,81.49,2.53,1.49,21.56
20190718,Chicago,USA,41.88,-87.63,24.59,90.76,22.44,3.88,22.99
20190719,Chicago,USA,41.88,-87.63,26.18,90.35,10.07,3.83,24.47
20190720,Chicago,USA,41.88,-87.63,25.87,92.72,15.54,3.49,24.6
20190721,Chicago,USA,41.88,-87.63,21.69,85.78,11.96,4.43,19.19
20190722,Chicago,USA,41.88,-87.63,20.3,73.59,0.0,5.54,15.34
20190723,Chicago,USA,41.88,-87.63,20.4,80.69,0.0,3.29,16.89
20190724,Chicago,USA,41.88,-87.63,21.11,66.89,0.0,1.91,14.55
20190725,Chicago,USA,41.88,-87.63,22.01,67.82,0.0,2.47,15.75
20190726,Chicago,USA,41.88,-87.63,22.8,78.82,0.0,4.04,18.87
20190727,Chicago,USA,41.88,-87.63,23.98,83.88,0.02,4.97,21.01
20190728,Chicago,USA,41.88,-87.63,24.71,81.48,0.09,4.12,21.27
20190729,Chicago,USA,41.88,-87.63,23.6,85.5,8.28,3.56,20.98
20190730,Chicago,USA,41.88,-87.63,21.16,82.74,0.06,3.86,18.08
20190731,Chicago,USA,41.88,-87.63,19.65,71.85,0.0,4.41,14.37
20190801,Chicago,USA,41.88,-87.63,20.94,76.86,0.0,3.22,16.69
20190802,Chicago,USA,41.88,-87.63,21.92,76.03,0.0,1.82,17.35
20190803,Chicago,USA,41.88,-87.63,23.33,69.25,0.08,0.84,17.14
20190804,Chicago,USA,41.88,-87.63,23.06,81.88,0.06,1.65,19.77
20190805,Chicago,USA,41.88,-87.63,24.54,82.43,2.65,2.49,21.25
20190806,Chicago,USA,41.88,-87.63,23.02,82.43,2.76,2.56,19.78
20190807,Chicago,USA,41.88,-87.63,24.23,76.69,0.84,2.28,19.8
20190808,Chicago,USA,41.88,-87.63,23.65,73.46,2.57,4.48,18.41
20190809,Chicago,USA,41.88,-87.63,22.51,63.84,0.0,2.81,14.99
20190810,Chicago,USA,41.88,-87.63,22.69,70.62,0.28,2.5,16.94
20190811,Chicago,USA,41.88,-87.63,22.68,76.94,0.72,3.25,18.39
20190812,Chicago,USA,41.88,-87.63,23.63,86.38,2.58,2.4,21.21
20190813,Chicago,USA,41.88,-87.63,23.02,81.8,6.01,3.57,19.73
20190814,Chicago,USA,41.88,-87.63,23.17,77.31,1.18,3.18,18.96
20190815,Chicago,USA,41.88,-87.63,21.6,77.57,0.27,4.08,17.48
20190816,Chicago,USA,41.88,-87.63,23.31,79.54,5.18,3.55,19.54
20190817,Chicago,USA,41.88,-87.63,23.38,84.98,2.13,2.1,20.69
20190818,Chicago,USA,41.88,-87.63,23.86,91.96,21.6,2.9,22.48
20190819,Chicago,USA,41.88,-87.63,23.86,86.86,0.27,2.02,21.53
20190820,Chicago,USA,41.88,-87.63,23.69,87.78,7.29,2.8,21.49
20190821,Chicago,USA,41.88,-87.63,23.92,86.59,0.76,2.77,21.5
20190822,Chicago,USA,41.88,-87.63,22.18,65.74,0.01,4.25,15.47
20190823,Chicago,USA,41.88,-87.63,20.5,66.42,0.0,4.78,14.04
20190824,Chicago,USA,41.88,-87.63,20.42,67.83,0.0,4.61,14.24
20190825,Chicago,USA,41.88,-87.63,20.8,71.03,0.0,4.72,15.29
20190826,Chicago,USA,41.88,-87.63,21.32,90.15,25.77,5.74,19.65
20190827,Chicago,USA,41.88,-87.63,21.83,80.98,0.06,4.04,18.29
20190828,Chicago,USA,41.88,-87.63,19.89,74.55,0.0,5.94,15.01
20190829,Chicago,USA,41.88,-87.63,21.4,78.87,0.01,5.14,17.41
20190830,Chicago,USA,41.88,-87.63,19.65,69.66,0.0,3.45,13.7
20190831,Chicago,USA,41.88,-87.63,19.48,68.86,4.14,3.92,13.5
20190901,Chicago,USA,41.88,-87.63,18.98,82.96,6.17,2.4,16.01
20190902,Chicago,USA,41.88,-87.63,21.08,83.27,0.84,2.16,18.0
20190903,Chicago,USA,41.88,-87.63,21.91,86.7,3.6,5.68,19.6
20190904,Chicago,USA,41.88,-87.63,18.01,79.91,0.01,4.22,14.45
20190905,Chicago,USA,41.88,-87.63,17.87,71.81,0.0,1.92,12.69
20190906,Chicago,USA,41.88,-87.63,18.99,82.17,0.08,4.74,15.86
20190907,Chicago,USA,41.88,-87.63,19.2,78.13,0.01,3.0,15.23
20190908,Chicago,USA,41.88,-87.63,17.94,74.02,0.76,3.58,13.26
20190909,Chicago,USA,41.88,-87.63,19.57,84.57,5.6,3.15,16.92
20190910,Chicago,USA,41.88,-87.63,23.03,86.14,2.36,3.41,20.52
20190911,Chicago,USA,41.88,-87.63,23.24,88.87,23.0,2.41,21.29
20190912,Chicago,USA,41.88,-87.63,20.87,91.05,7.44,3.11,19.37
20190913,Chicago,USA,41.88,-87.63,21.0,83.14,32.33,5.43,17.94
20190914,Chicago,USA,41.88,-87.63,19.6,82.2,11.05,2.92,16.39
20190915,Chicago,USA,41.88,-87.63,21.01,90.14,1.87,3.86,19.33
20190916,Chicago,USA,41.88,-87.63,19.59,94.32,0.26,2.73,18.66
20190917,Chicago,USA,41.88,-87.63,19.78,89.26,0.0,2.66,17.94
20190918,Chicago,USA,41.88,-87.63,20.54,80.42,0.0,3.1,16.88
20190919,Chicago,USA,41.88,-87.63,21.53,76.43,1.33,2.47,16.91
20190920,Chicago,USA,41.88,-87.63,22.28,84.12,0.24,1.66,19.45
20190921,Chicago,USA,41.88,-87.63,21.88,87.38,6.44,5.23,19.68
20190922,Chicago,USA,41.88,-87.63,21.12,90.48,22.32,5.27,19.5
20190923,Chicago,USA,41.88,-87.63,18.59,78.8,0.03,4.7,14.69
20190924,Chicago,USA,41.88,-87.63,19.2,80.63,0.07,4.72,15.72
20190925,Chicago,USA,41.88,-87.63,19.64,78.94,0.0,5.53,15.82
20190926,Chicago,USA,41.88,-87.63,17.5,69.24,0.0,4.24,11.52
20190927,Chicago,USA,41.88,-87.63,18.93,80.81,8.15,6.0,15.45
20190928,Chicago,USA,41.88,-87.63,16.6,88.3,56.22,5.22,14.65
20190929,Chicago,USA,41.88,-87.63,18.16,94.15,17.94,4.06,17.22
20190930,Chicago,USA,41.88,-87.63,21.35,89.87,0.19,3.18,19.58
20191001,Chicago,USA,41.88,-87.63,22.07,89.89,1.19,3.27,20.3
20191002,Chicago,USA,41.88,-87.63,17.05,93.34,9.64,4.5,15.97
20191003,Chicago,USA,41.88,-87.63,15.91,84.26,18.44,5.16,13.18
20191004,Chicago,USA,41.88,-87.63,13.56,78.22,0.11,4.83,9.83
20191005,Chicago,USA,41.88,-87.63,14.36,81.06,6.2,5.67,11.11
20191006,Chicago,USA,41.88,-87.63,14.59,77.99,0.02,4.44,10.61
20191007,Chicago,USA,41.88,-87.63,14.34,75.92,0.0,3.16,9.99
20191008,Chicago,USA,41.88,-87.63,14.47,74.54,0.0,2.57,9.71
20191009,Chicago,USA,41.88,-87.63,14.38,76.87,0.0,3.65,10.22
20191010,Chicago,USA,41.88,-87.63,15.38,88.43,2.77,3.95,13.46
20191011,Chicago,USA,41.88,-87.63,11.58,84.58,16.64,6.41,9.05
20191012,Chicago,USA,41.88,-87.63,8.23,65.72,0.0,8.24,2.02
20191013,Chicago,USA,41.88,-87.63,8.07,77.55,0.0,6.16,4.2
20191014,Chicago,USA,41.88,-87.63,8.28,69.28,0.01,3.58,2.8
20191015,Chicago,USA,41.88,-87.63,11.19,80.77,0.15,6.08,7.97
20191016,Chicago,USA,41.88,-87.63,9.05,79.02,0.16,7.75,5.56
20191017,Chicago,USA,41.88,-87.63,8.93,77.19,0.0,3.39,5.1
20191018,Chicago,USA,41.88,-87.63,9.91,77.16,0.0,3.16,6.06
20191019,Chicago,USA,41.88,-87.63,11.45,79.14,0.02,4.0,7.83
20191020,Chicago,USA,41.88,-87.63,10.98,93.75,0.01,2.94,10.01
20191021,Chicago,USA,41.88,-87.63,13.01,80.42,3.79,7.47,9.58
